/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1rFB4qso6-NTjDSUzLxm42hRz_cpK7woT.png,1737,641,1755,654,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1rFB4qso6-NTjDSUzLxm42hRz_cpK7woT.png,1747,663,1765,678,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,986,710,999,723,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,1008,683,1021,696,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,1104,757,1125,771,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,1182,561,1194,571,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,1162,595,1175,605,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,1087,594,1097,607,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,1066,558,1083,574,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,1166,515,1182,530,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,1127,510,1140,520,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,1122,496,1134,508,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,1179,472,1197,497,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,1093,472,1108,484,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,1030,519,1052,532,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,1012,502,1030,522,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,983,500,995,517,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,1041,476,1056,497,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,1006,474,1021,484,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,982,465,1000,478,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,1035,442,1047,469,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,967,424,981,438,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,962,413,974,423,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,974,401,992,413,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,1021,422,1044,434,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,1078,407,1093,421,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,1098,388,1110,406,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,1077,359,1094,370,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,1025,350,1047,372,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,947,243,962,256,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,967,214,978,225,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,953,189,969,205,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,1058,272,1070,287,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,1088,282,1104,300,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,1064,221,1124,254,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,928,94,944,110,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,930,73,946,94,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,902,101,918,116,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,650,117,665,132,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,668,106,683,121,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1__sch8bmeRnaYZzcZiLIDxbrHiGzZYsZ.png,651,74,663,83,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,551,358,572,374,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1128,220,1142,241,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1096,243,1114,258,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1063,219,1089,234,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1077,233,1088,256,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1044,224,1063,232,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1038,231,1046,240,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1046,244,1054,260,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1069,274,1085,285,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1066,317,1092,328,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,976,283,1004,301,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1004,260,1023,281,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,993,231,1017,245,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,957,251,988,262,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1094,279,1107,296,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1055,288,1064,306,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1036,294,1047,304,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1007,288,1020,303,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1150,312,1168,325,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1113,288,1128,314,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1128,272,1155,284,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1126,207,1163,217,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1165,213,1176,224,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1143,233,1155,254,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1159,265,1177,278,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1129,309,1143,320,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1117,321,1140,331,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1107,330,1122,340,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,975,330,988,340,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,982,344,999,365,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,932,329,953,350,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,953,359,972,376,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,905,353,922,364,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,900,316,931,339,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,910,274,932,288,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,879,253,905,275,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1174,238,1190,264,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1193,228,1234,245,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1214,199,1231,226,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1194,192,1206,202,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1228,249,1245,262,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1192,258,1213,279,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1181,269,1190,287,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1168,288,1182,308,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1189,291,1202,307,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1214,272,1240,289,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1195,306,1215,320,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1175,320,1205,334,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1161,333,1173,358,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1144,336,1158,361,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1202,326,1225,366,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1174,365,1191,376,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1159,363,1174,374,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1126,359,1145,370,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1140,376,1158,400,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1116,398,1131,416,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1235,330,1263,351,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1261,336,1274,349,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1271,321,1295,337,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1284,300,1300,327,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1253,266,1271,294,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,908,381,929,414,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,844,399,857,420,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,979,435,1004,453,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,927,430,941,448,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,902,434,911,447,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1117,457,1129,477,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1107,541,1123,555,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1152,466,1171,489,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1206,517,1235,531,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1227,493,1241,513,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1207,456,1236,471,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1265,489,1279,498,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1356,533,1370,553,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1411,484,1427,498,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1348,466,1359,477,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1288,434,1303,446,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1367,429,1385,444,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1351,404,1369,419,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1409,396,1433,410,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1428,368,1442,396,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1416,359,1429,369,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1403,361,1417,372,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1358,357,1377,382,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1328,383,1347,409,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1323,370,1337,381,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1331,351,1341,367,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1323,338,1329,352,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1308,320,1322,328,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1293,336,1308,347,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1409,323,1438,345,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1432,300,1453,336,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1343,259,1355,284,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1315,292,1328,306,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1319,277,1336,286,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1309,258,1324,277,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1386,286,1397,297,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1321,237,1341,248,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1338,191,1359,203,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1176,203,1190,224,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1171,227,1191,237,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1222,291,1248,316,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1213,311,1235,326,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,1110,357,1125,369,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,961,376,970,386,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,946,388,964,402,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,872,341,890,359,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,763,357,778,380,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,745,327,761,341,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,760,301,774,320,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,777,284,787,305,house
/Users/daniel/OAN/SID/sid_ml_analysis/esri_retinanet/dataset/images/1g97dfYqe0cG8AIHqWKx-8M_LFDQtm28x.png,793,276,812,284,house
